#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:EZH2_protein_species_megaalign" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:EZH2_protein_species_megaalign" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:EZH2_protein_species_megaalign">
#                <taxonset id="TaxonSet.EZH2_protein_species_megaalign" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:EZH2_protein_species_megaalign" name="distribution" x="@birthRate.t:EZH2_protein_species_megaalign">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:EZH2_protein_species_megaalign" name="distribution">
#            <parameter id="gammaShape.s:EZH2_protein_species_megaalign" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="ucldStdevPrior.c:EZH2_protein_species_megaalign" name="distribution">
#            <parameter id="ucldStdev.c:EZH2_protein_species_megaalign" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@EZH2_protein_species_megaalign" id="treeLikelihood.EZH2_protein_species_megaalign" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:EZH2_protein_species_megaalign">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:EZH2_protein_species_megaalign" shape="@gammaShape.s:EZH2_protein_species_megaalign" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EZH2_protein_species_megaalign" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EZH2_protein_species_megaalign" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:EZH2_protein_species_megaalign" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:EZH2_protein_species_megaalign" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:EZH2_protein_species_megaalign">
#                <LogNormal S="@ucldStdev.c:EZH2_protein_species_megaalign" id="LogNormalDistributionModel.c:EZH2_protein_species_megaalign" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="48" id="rateCategories.c:EZH2_protein_species_megaalign" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:EZH2_protein_species_megaalign" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
764000	-16794.446287189643	-16786.56845430923	-7.8778328804146405	-16786.56845430923	1.2864005544763313	1.0	0.6614281355365486	0.9988007296785767	1.3797840817626663	1.5074679025270907	1.190237561561806	-4.6227135984395895	2.1573380215225013
765000	-16795.020301173485	-16786.979947972297	-8.040353201187413	-16786.979947972297	1.2814782277006143	1.0	0.6614281355365486	0.922455397230378	1.3185218003576833	1.229520302486232	1.0749654410732443	-5.021752430687375	2.6437464448860095
766000	-16796.112497507627	-16785.69443170224	-10.418065805387167	-16785.69443170224	1.2502218662174087	1.0	0.6614281355365486	0.9837663346380194	1.2908090971699038	1.443911745010877	1.145066894650596	-7.209296717894784	3.5924995600777763
767000	-16795.916544183267	-16784.14444047482	-11.772103708443243	-16784.14444047482	1.3100154187392432	1.0	0.6614281355365486	0.9351316197559277	1.3631841007009105	1.2825776380999356	1.046613354543849	-8.71402675931137	3.5077862309470436
768000	-16793.68634212781	-16784.68724595507	-8.999096172740511	-16784.68724595507	1.4426331733918105	1.0	0.6614281355365486	0.9557764897655222	1.288568035655748	1.3064388969047125	1.0852349634568177	-5.876907247525105	2.2354778713114065
769000	-16796.40880437967	-16788.497618101024	-7.911186278646408	-16788.497618101024	1.3592875513221745	1.0	0.5270951222221306	1.0077254335546912	1.3612915394873517	1.5202366484569123	1.1802561232687432	-4.762935196742342	2.009610229200107
770000	-16794.96294068928	-16787.763987950842	-7.1989527384345715	-16787.763987950842	1.3871467135673063	1.0	0.5270951222221306	0.925403950662941	1.5058138032725819	1.2989542763384996	1.0182628571146781	-4.305494949776813	2.7005756535658842
771000	-16796.273614813144	-16789.873961054876	-6.399653758266285	-16789.873961054876	1.2897121057668233	1.0	0.5414665912224996	0.91979001732849	1.3553992560434578	1.1314966292783972	1.0256077112376991	-3.5093260173944394	2.227195515928652
772000	-16791.07657688939	-16783.885784368613	-7.190792520779213	-16783.885784368613	1.4442407901805447	1.0	0.5414665912224996	0.9001904033668376	1.5163354770310178	1.152299986238526	0.9817232335050707	-4.361702707189508	1.6686925902910963
773000	-16784.93018978084	-16778.30441566196	-6.625774118879287	-16778.30441566196	1.3363343607667373	1.0	0.5731515459472505	0.937232850751979	1.432022788681822	1.2244766204825548	1.003990097484835	-3.649438360844048	2.27202700884036
774000	-16791.709194587776	-16783.457056624924	-8.252137962851767	-16783.457056624924	1.3795262383042406	1.0	0.5731515459472505	0.9482831944472031	1.5634136489657517	1.261343071010539	0.985899254150524	-5.241470483449451	3.1127477430098773
775000	-16787.33866069853	-16782.228510232188	-5.110150466341687	-16782.228510232188	1.153839309156608	1.0	0.5731515459472505	1.0500940735292121	1.5616760850659468	1.6196860512763316	1.1481117672519285	-1.7859401306398102	2.482886871203789
776000	-16780.644043571665	-16775.586167247155	-5.057876324509234	-16775.586167247155	1.1362512992128588	1.0	0.5731515459472505	1.0311656306601522	1.502631875101037	1.4241662456013195	1.0487639998802378	-1.7916044963993047	2.420588773344273
777000	-16784.812861721814	-16780.021551935406	-4.791309786405869	-16780.021551935406	1.1520125752803376	1.0	0.5731515459472505	0.9923179289879069	1.4929498830355756	1.387726620064975	1.0429574663080994	-1.6444402253447485	2.1847516893806276
778000	-16797.506163469632	-16787.476595253698	-10.0295682159352	-16787.476595253698	1.357800765811303	1.0	0.5731515459472505	1.137063046385566	1.3406065174828146	2.688951529396485	1.3563560287573764	-6.440997271897508	1.6790376205679285
779000	-16786.17281163919	-16775.46446472316	-10.708346916029422	-16775.46446472316	1.4688216194332289	1.0	0.5731515459472505	1.1042992584150033	1.3493368873445457	2.53830513136827	1.3282503736135338	-7.219028538896626	2.4467868614465957
780000	-16796.87364747474	-16785.943171454765	-10.930476019972382	-16785.943171454765	1.382726447326722	1.0	0.5731515459472505	1.0729675100725071	1.4310952597607072	2.4522985279559495	1.2260257449987273	-7.536451002112843	3.1556860962500037
781000	-16786.826506288326	-16777.233765619265	-9.592740669060959	-16777.233765619265	1.2635646692655385	1.0	0.5731515459472505	1.0610189173613185	1.4197259316816233	2.380517689438883	1.190655730233957	-6.235158666930344	2.784341780439008
782000	-16794.43975058992	-16785.17991660031	-9.259833989610717	-16785.17991660031	1.2910282021468724	1.0	0.5731515459472505	0.9486009735385224	1.454152828318705	1.6026027635910771	1.041845571051949	-6.248180151188155	1.849531756369484
783000	-16793.420167778477	-16781.830558815032	-11.58960896344525	-16781.830558815032	1.2135672337231858	1.0	0.5731515459472505	1.003509357293115	1.3517729982943778	1.718661824997598	1.0842591247285611	-8.40827143807708	1.1780830358260466
784000	-16790.821932681618	-16780.682235047112	-10.139697634506124	-16780.682235047112	1.6263236749886656	1.0	0.5731515459472505	0.9944680500560257	1.254922095522069	1.768408100084263	1.068890924258019	-6.986201510410718	2.2412831384558944
785000	-16788.293415830474	-16778.848056360155	-9.445359470318117	-16778.848056360155	1.561041561216552	1.0	0.5731515459472505	0.9210542270853443	1.2971623192767734	1.36166028247225	0.9528501126167277	-6.519404094033864	1.6137125750479164
786000	-16800.345130439873	-16791.589572660825	-8.755557779047397	-16791.589572660825	1.654312695022825	1.0	0.5731515459472505	0.8889913050981698	1.246315182162968	1.2285908479112368	0.971075979395678	-5.929871374913188	2.1303552309390597
787000	-16793.41096265469	-16787.746644384977	-5.664318269712899	-16787.746644384977	1.262075071994876	1.0	0.5731515459472505	0.9047263619994581	1.3967650865040182	1.1784685154776613	0.9230082672609898	-2.789352076154052	2.43492130643704
788000	-16795.24248677624	-16787.1604348871	-8.0820518891377	-16787.1604348871	1.5325117252643592	1.0	0.5731515459472505	0.8189347741954651	1.4362167448380858	0.9813848493000811	0.8769969789496375	-5.47759858656508	2.1983753951416323
789000	-16790.670960231353	-16785.316286647987	-5.354673583364754	-16785.316286647987	1.169330596369426	1.0	0.6161495997778049	0.7915438117777918	1.3884236139863657	0.9280321337489216	0.8767913837881198	-2.7946075366224385	2.096268018748535
790000	-16792.954279253536	-16786.358068989583	-6.596210263954587	-16786.358068989583	1.2646401473151707	1.0	0.6161495997778049	0.8189576103911508	1.4510888736245	1.0256474335649108	0.9452335984023584	-3.948686273093795	2.0489017743142073
791000	-16780.914340940446	-16775.375685429757	-5.538655510689979	-16775.375685429757	1.1669643911741467	1.0	0.6161495997778049	0.8402384224222865	1.3806736903676047	1.0304445881557431	0.9729835600547956	-2.823597192162282	2.295999058798237
792000	-16784.41242223547	-16777.693284552428	-6.719137683040209	-16777.693284552428	1.137181411852171	1.0	0.6161495997778049	0.877875685165585	1.4594856430194012	1.11085256950376	0.9420067998901579	-3.8853522905395845	3.14929676770312
793000	-16781.778754642426	-16777.026928021125	-4.751826621300529	-16777.026928021125	1.0423644808695078	1.0	0.6161495997778049	0.8736956108430162	1.4918286147334676	1.0737799044338374	0.8989107320239059	-1.931184163828664	2.357339280594771
794000	-16786.324625039288	-16780.350854288823	-5.973770750465161	-16780.350854288823	1.1352218204824078	1.0	0.6161495997778049	0.901380612394924	1.5520398248536715	1.206677339369807	0.925201521570073	-3.0662730548409294	2.671656585333286
795000	-16794.204222969845	-16790.41991327578	-3.784309694067472	-16790.41991327578	0.9871856996615263	1.0	0.6161495997778049	0.9832425588053596	1.5330419554758599	1.4101570351511254	1.0411657813552266	-0.6224358332480202	2.2959696467582997
796000	-16792.265538906337	-16785.998780870646	-6.26675803569005	-16785.998780870646	1.084404671783739	1.0	0.5677019998405499	0.9815773851032837	1.5862517974855657	1.3491040453328496	1.030013590577297	-3.1584723826293746	2.097366316462615
797000	-16794.800104552898	-16787.02650007777	-7.7736044751291775	-16787.02650007777	1.0450483249006188	1.0	0.5677019998405499	0.9597051380396956	1.6287715840425119	1.323656748261753	1.0060420127727392	-4.732966011818924	4.326531156073105
798000	-16787.283348340854	-16782.80286632928	-4.480482011573516	-16782.80286632928	1.0536519166900133	1.0	0.5677019998405499	0.917288561785167	1.5906651595029448	1.1676820866972253	0.9724105594325874	-1.5717226965310145	1.9621768495645815
799000	-16796.50705760862	-16790.374375552998	-6.132682055620199	-16790.374375552998	1.1293268023902818	1.0	0.5677019998405499	0.8571965633916233	1.5557823004011875	1.0391589163405026	0.9213008436126638	-3.4124671602760888	2.9126866944802967
800000	-16794.719243254363	-16788.491913322505	-6.227329931857836	-16788.491913322505	1.2235815619019792	1.0	0.5677019998405499	0.879264696988258	1.506938735374895	1.0800821618304892	0.9594827782916553	-3.437627142024843	2.478153524873838
801000	-16789.91294540209	-16782.482693197653	-7.430252204439581	-16782.482693197653	1.2636985118183828	1.0	0.5677019998405499	0.8236865600271316	1.4125074891664573	0.7031194968710068	0.8133613899279912	-4.816142257107661	3.451564334203715
802000	-16785.692681321518	-16777.415867711596	-8.27681360992063	-16777.415867711596	1.3422087977273802	1.0	0.5677019998405499	0.7419761869037056	1.4357397227341293	0.6189527445613994	0.7633813402116516	-5.924760504959355	3.7609447891554515
803000	-16800.927492137296	-16791.349840700732	-9.577651436563329	-16791.349840700732	1.6934371949808582	1.0	0.5146875660958538	0.7304237540545367	1.4428097682237229	0.7652253490242148	0.8294778723639645	-7.3160873893420995	2.4594085231613927
804000	-16791.651422073635	-16786.799378431362	-4.852043642273891	-16786.799378431362	1.3553403347320798	1.0	0.5815516082389997	0.6174854541099088	1.3747150073531125	0.6506217063323164	0.7585789224512924	-2.8966760518120918	2.9935834570658026
805000	-16801.51837350386	-16796.168131401373	-5.350242102486892	-16796.168131401373	1.2871036793912485	1.0	0.5815516082389997	0.6710303036451234	1.4546150269542517	0.8941579962318024	0.9008256303373827	-3.2163817406258404	2.3510963315811244
806000	-16792.539770196887	-16785.803025547993	-6.736744648893523	-16785.803025547993	1.449738878122173	1.0	0.5815516082389997	0.7131232800897861	1.5028663263068816	1.2518223962139112	0.9782192260732746	-4.464653654801884	2.1729126320492
807000	-16787.76283954515	-16782.193426665253	-5.569412879898556	-16782.193426665253	1.5143415546781969	1.0	0.5815516082389997	0.6025956827415966	1.4336874758396903	0.7404586649066847	0.8332611420131202	-3.6642718815202366	2.499266131635708
808000	-16797.555278468448	-16791.632529522543	-5.922748945903047	-16791.632529522543	1.4789184663391928	1.0	0.5815516082389997	0.6563218043071246	1.4805548032626596	0.9137345438349598	0.8958308428805523	-3.8376064704164476	2.629026173302877
809000	-16794.57216783889	-16787.363000155205	-7.209167683684921	-16787.363000155205	1.6072551176256746	1.0	0.5815516082389997	0.6850634493653619	1.5074813716566444	0.9767741780989295	0.8947323415864201	-5.029032745188649	2.10379250319152
810000	-16797.53193326893	-16789.67629897964	-7.855634289289248	-16789.67629897964	1.4625899164794147	1.0	0.5815516082389997	0.6962365280976145	1.4344787269435344	1.0251694068832458	0.9121334371306045	-5.638794452333257	2.2132657486769403
811000	-16796.62758222716	-16789.18838931001	-7.439192917151212	-16789.18838931001	1.6146528872400256	1.0	0.5373783665959685	0.6867668933522616	1.4883072873267895	0.7930411677713702	0.8172548332543078	-5.297627388882628	1.8434340116966286
812000	-16793.396972078055	-16789.825448787364	-3.571523290692304	-16789.825448787364	1.4657851490831675	1.0	0.5373783665959685	0.6799770117293557	1.3613591099390419	0.7112736986982359	0.7955516750181418	-1.452311479138988	2.383070639701617
813000	-16790.215072505016	-16784.84448670742	-5.370585797593933	-16784.84448670742	1.6500812993822143	1.0	0.5373783665959685	0.7205514198436914	1.467804191692178	0.8424140896698561	0.8305767740238946	-3.1184466797386534	2.216124943362608
814000	-16796.14552306518	-16788.744743228963	-7.400779836218765	-16788.744743228963	1.7449865139335774	1.0	0.5373783665959685	0.8093936005144946	1.4583636975852312	0.8735236635208887	0.8456614315363437	-4.862478627674387	2.3092407003719715
815000	-16792.22399835207	-16786.226380959604	-5.997617392467755	-16786.226380959604	1.4365618924096415	1.0	0.5734831662148454	0.8410769275302504	1.5733533261084853	0.9524586008097561	0.8830529834009218	-3.3225706720358783	2.2538845254366078
816000	-16791.02223183031	-16783.519572814752	-7.502659015558651	-16783.519572814752	1.2398122449808064	1.0	0.5734831662148454	0.9080667152432813	1.5658218362631884	1.2526491219106355	0.9760254395792488	-4.616917812648159	3.658086390322878
817000	-16792.398121844235	-16786.039023740985	-6.3590981032507115	-16786.039023740985	1.1959600452260373	1.0	0.5734831662148454	0.8823754499196812	1.5131887655541731	0.843958246996551	0.8860322282741475	-3.5538427066250193	3.328640021065315
818000	-16798.977880666076	-16791.49334622478	-7.4845344412971935	-16791.49334622478	1.3617487336918919	1.0	0.5734831662148454	0.7686064525998072	1.4440116215314416	0.6403505099132796	0.7471501102650342	-5.040734588620265	3.720110514942985
819000	-16793.128556859047	-16788.450499410683	-4.678057448363655	-16788.450499410683	1.0156040700306521	1.0	0.5734831662148454	0.8224030606059296	1.610998379808908	1.1495816031946626	0.915903497024288	-2.0622451327351414	2.6657372815670595
820000	-16789.55433589219	-16787.19590214008	-2.3584337521111656	-16787.19590214008	0.9570930186724063	1.0	0.5734831662148454	0.793024752011978	1.651203033166623	1.035651811940444	0.9065869717030013	0.1637042644574933	2.267178239612929
821000	-16789.613193085162	-16786.68959693007	-2.9235961550900047	-16786.68959693007	1.0425095126204638	1.0	0.5734831662148454	0.7768283360893141	1.715219987124323	1.0967963482469403	0.87620758672627	-0.45336860761558473	2.5009676197043
822000	-16790.762236200473	-16790.399810082854	-0.3624261176195538	-16790.399810082854	0.8677991359918746	1.0	0.5734831662148454	0.839914020141969	1.6990111920974504	1.3104819222617876	0.9555064147055647	2.3089385371338693	3.085262219017796
823000	-16783.30637238805	-16782.452822850075	-0.8535495379762639	-16782.452822850075	0.9450835079798326	1.0	0.5734831662148454	0.7600069848934666	1.667241716198881	1.1242685206793877	0.9044582382937044	1.562552557140326	3.036779896116451
824000	-16786.931475403126	-16785.223604124272	-1.707871278853874	-16785.223604124272	0.9919265567136439	1.0	0.5734831662148454	0.775304514888953	1.821875548929994	1.3291834386864807	0.8839996534531277	0.7574621589014034	2.797902593088982
825000	-16780.20244859842	-16778.5538945982	-1.648554000217531	-16778.5538945982	1.014180332545987	1.0	0.5734831662148454	0.7539512306576595	1.8178192278673453	0.9923442910448658	0.7537594141439697	0.7480080122736581	2.483254635804915
826000	-16780.315548518705	-16778.873441661683	-1.4421068570228461	-16778.873441661683	0.9883980673256522	1.0	0.5734831662148454	0.7322959384977454	1.798308002514232	0.933432830602338	0.750086186117639	0.8843336437650526	3.172520522633688
827000	-16782.75710308909	-16782.59725688073	-0.1598462083594958	-16782.59725688073	0.9100908866674228	1.0	0.5734831662148454	0.7275898787029476	1.7758555062036063	0.9247572945105205	0.771607418955812	2.1513032548960034	3.2321029459659587
828000	-16784.195558888772	-16784.358718968004	0.16316007923142428	-16784.358718968004	0.9106314259596227	1.0	0.5734831662148454	0.7852595714529654	1.8178785937429933	1.098073481188917	0.8384290471749422	2.660434690013229	3.5280273779469518
829000	-16784.057252729195	-16781.589302520577	-2.4679502086180314	-16781.589302520577	0.9970551601724776	1.0	0.5734831662148454	0.8083520279626798	1.733201663057426	1.2282868198307133	0.9062385810936366	0.10313560608517047	3.6377459681401647
830000	-16780.32164957988	-16778.925994550133	-1.3956550297482024	-16778.925994550133	0.9971285621552628	1.0	0.5734831662148454	0.7763412088898087	1.790005214238544	1.3677000333251483	0.9408392722061071	1.073008187276212	2.79504046929665
831000	-16789.109965308442	-16785.727091908786	-3.382873399656115	-16785.727091908786	1.2512839524586077	1.0	0.5734831662148454	0.794860676010232	1.7247127327673974	1.2066056701149985	0.9508764526578585	-0.854863405120124	3.0989431972689765
832000	-16790.75855389578	-16789.305483837914	-1.4530700578658673	-16789.305483837914	1.1130391407532372	1.0	0.5734831662148454	0.6790657837913938	1.6479871545350664	0.7717156643694063	0.7867253479729859	0.6992431256954514	3.3240766169880374
833000	-16796.421440934697	-16793.312243369022	-3.1091975656753963	-16793.312243369022	1.238319986302912	1.0	0.5734831662148454	0.6953324537217896	1.7409036695485844	0.9248638167051878	0.8654537623465535	-0.9033917026271361	2.284657937712377
834000	-16783.371435726676	-16781.25062289537	-2.120812831305649	-16781.25062289537	1.090359773318795	1.0	0.5734831662148454	0.6542417608390589	1.6081121456540337	0.8022548360669195	0.7871447818013745	-0.05064680027013413	2.5724342006499743
835000	-16792.973669475858	-16786.831849057053	-6.141820418803132	-16786.831849057053	1.3579847354331356	1.0	0.5734831662148454	0.602231066829724	1.5646679141255893	0.646067400966137	0.7390473558157902	-4.245981265392766	2.897377969744617
836000	-16789.45391956883	-16785.88408797456	-3.5698315942701027	-16785.88408797456	1.2266189168448847	1.0	0.5734831662148454	0.6298708892432012	1.5636643396018575	0.7566580659672765	0.7721222130908412	-1.5809581068853067	3.0935510472406955
837000	-16785.73922479991	-16783.8900276526	-1.8491971473089344	-16783.8900276526	1.0192132484888405	1.0	0.5734831662148454	0.6884122590686422	1.5671733877708895	0.9151794285461519	0.8807562506292008	0.33388326204601526	2.2231293201927187
838000	-16791.098401936186	-16790.087905390184	-1.0104965460012991	-16790.087905390184	0.9524104363999636	1.0	0.5734831662148454	0.7880872993885589	1.718601152134368	1.260518357738225	0.9375822177676688	1.4958373595459173	3.44188245322752
839000	-16783.446683937316	-16778.619286534587	-4.827397402729538	-16778.619286534587	1.367449130105706	1.0	0.5734831662148454	0.7771883546336502	1.6001081021070136	0.9727238773368349	0.8642697473234431	-2.3560138301095703	2.1552567432285863
840000	-16792.807764573037	-16787.836427913942	-4.971336659095407	-16787.836427913942	1.2723616480970659	1.0	0.5734831662148454	0.8169995847817102	1.569292653580951	1.06848736887528	0.8716046534403386	-2.372708242478592	1.9279775929081124
841000	-16790.09314414313	-16786.956415675293	-3.1367284678373313	-16786.956415675293	1.1205463817860244	1.0	0.5908166588985219	0.7844065899246302	1.667550297808523	1.01077153269464	0.8617720898539492	-0.6248542623985553	3.253863807332974
842000	-16788.04584016263	-16783.38993034537	-4.655909817263765	-16783.38993034537	1.1852607978900538	1.0	0.5908166588985219	0.8979852740458715	1.5368466888370824	1.376190622985092	1.0189130629270005	-1.7843732285581146	1.878756548014474
843000	-16793.700083254364	-16788.18786598193	-5.512217272431532	-16788.18786598193	1.2523246415923721	1.0	0.5908166588985219	0.8060971298520969	1.587138835436861	1.1110936639538236	0.8976736569097042	-2.9309884658086354	1.9575279676980746
844000	-16792.04770427341	-16788.45163638251	-3.5960678908988344	-16788.45163638251	1.2205035580014318	1.0	0.5908166588985219	0.8564539097526184	1.6799670337311048	1.191119767724639	0.9917085420831215	-0.8550820169568691	2.544827638504056
845000	-16786.81937606477	-16783.15279309422	-3.666582970548837	-16783.15279309422	1.2641052577548424	1.0	0.5908166588985219	0.7878837052560685	1.6303462114640952	1.005541814854037	0.9249137810810025	-1.1435676357115208	2.0695858908967897
846000	-16791.3494976664	-16787.84459535266	-3.504902313738282	-16787.84459535266	1.2619632199910393	1.0	0.5908166588985219	0.8149664531501234	1.6135351465300707	0.9637228381186992	0.8396759340169818	-0.8954112814224544	2.225269624402935
847000	-16792.82048385209	-16785.327562336803	-7.492921515287526	-16785.327562336803	1.3905274054177912	1.0	0.5908166588985219	0.8831101942484157	1.4070445210754547	1.0205674733172556	0.9601972874566803	-4.668025497372582	2.2374111682999773
848000	-16792.36762815168	-16785.356711196724	-7.010916954953812	-16785.356711196724	1.393013342678174	1.0	0.5908166588985219	0.8127860358804153	1.4227768500012508	0.874695220578036	0.8826208078556393	-4.408368752410542	2.4973850334942185
849000	-16798.150975360673	-16786.223669890067	-11.927305470607735	-16786.223669890067	1.8349857247479735	1.0	0.5908166588985219	0.91548834200081	1.3460005604988399	1.0384756568380809	1.065491067491962	-9.001049791101469	1.895179547042198
850000	-16794.687249700753	-16783.61900846636	-11.068241234390678	-16783.61900846636	1.5694025737450787	1.0	0.5908166588985219	0.9448212018484498	1.2867533287535073	1.2892149613291644	1.0287113844319178	-8.050657727115578	1.7235947912251393
851000	-16791.785180519895	-16781.40161419412	-10.383566325775657	-16781.40161419412	1.4956912318346238	1.0	0.5908166588985219	0.9128261763198223	1.2565316177714045	1.1955242574904303	1.0541300192964855	-7.465622247331622	1.7835693432341218
852000	-16795.113751757886	-16783.299830124317	-11.813921633570612	-16783.299830124317	1.483783032887804	1.0	0.5908166588985219	0.924910373039277	1.2229095551262905	1.1467372510273663	1.0564069707628394	-8.85828036111798	2.6572457003696237
853000	-16794.5279029644	-16783.54496079501	-10.982942169391828	-16783.54496079501	1.4269897290225706	1.0	0.5346472229450048	0.9561247387955695	1.3181900759651926	1.38306618525842	1.1660578030941966	-7.9864545494770365	1.5720432343501145
854000	-16801.813586577828	-16792.375720766082	-9.43786581174463	-16792.375720766082	1.5189066037263765	1.0	0.5346472229450048	0.8132411867669896	1.3561841124378446	0.7948835585332875	0.932485111864335	-6.890037492121302	2.248709995237675
855000	-16797.748893066997	-16791.241314497875	-6.507578569123887	-16791.241314497875	1.3505966735826052	1.0	0.5346472229450048	0.7824408293763557	1.3962357078303935	1.0016181334222953	0.9577959137868143	-4.058176349754027	2.2131805101976867
856000	-16793.69740523326	-16787.007232434713	-6.6901727985452055	-16787.007232434713	1.47281540277335	1.0	0.5346472229450048	0.862956293809289	1.489392697952214	0.9417098932668541	0.993115070016279	-3.9848477011693646	2.1694520255404295
857000	-16794.186665875106	-16786.640359359244	-7.546306515863403	-16786.640359359244	1.426601924221802	1.0	0.5346472229450048	0.8222263679455802	1.5627869033465127	0.8853367333659651	0.8913436986451962	-4.9698917380639855	2.409811416117764
858000	-16789.09927757161	-16783.336108113057	-5.763169458554705	-16783.336108113057	1.279288764139339	1.0	0.5346472229450048	0.7672292044583471	1.5210070540655807	0.8338222040514807	0.8046489796125781	-3.3626375749701856	2.804703569639171
859000	-16793.19103211198	-16788.086761057944	-5.104271054035912	-16788.086761057944	1.1627201677371028	1.0	0.5346472229450048	0.7057290216990451	1.4517287929721572	0.6758765449127597	0.7515999257762583	-2.903244945110291	2.1401602660139423
860000	-16792.74523052393	-16788.358842503338	-4.386388020594039	-16788.358842503338	1.2012883748061165	1.0	0.5346472229450048	0.7504984579332673	1.4611823755209206	0.7618692421166333	0.8104474735821029	-2.039816267045337	2.651550097551565
861000	-16789.569525285297	-16780.881605211518	-8.687920073780168	-16780.881605211518	1.4304318758051924	1.0	0.5346472229450048	0.7756384235646381	1.5240699329209253	1.045552236463026	0.9442984025864327	-6.260350001231788	3.0058067163178372
862000	-16792.56972097846	-16785.114979753547	-7.454741224910864	-16785.114979753547	1.2803204058026496	1.0	0.5346472229450048	0.8389869968389642	1.466679215981763	1.2262661659212728	1.0091664091868298	-4.825148341147342	2.7280389587432983
863000	-16793.98513033682	-16787.046288216905	-6.938842119913925	-16787.046288216905	1.3365819336792177	1.0	0.670050028552747	0.7933925980929125	1.45455673942055	1.0841422854642664	0.9407950083084238	-4.31896053307942	2.457413835847357
864000	-16798.875385156905	-16791.94537573731	-6.930009419598459	-16791.94537573731	1.3031940808595122	1.0	0.670050028552747	0.7997735056371201	1.386171236300944	1.1267410886849272	0.994180016813975	-4.289731528417061	2.6018920021742105
865000	-16796.599726967073	-16789.15634617864	-7.443380788434914	-16789.15634617864	1.2518171069903818	1.0	0.670050028552747	0.892876995581233	1.3311976423138523	0.7688787817888407	0.9174461955711988	-4.508613297179995	2.2227000322482957
866000	-16797.06670920609	-16785.44752131295	-11.619187893137548	-16785.44752131295	1.5716459580083657	1.0	0.6429578900934845	0.9305022696462638	1.3361552162760262	0.6866357171259017	1.011354784391147	-8.593987941398769	2.8979345079125522
867000	-16796.244666406357	-16784.377041144355	-11.867625262003092	-16784.377041144355	1.4773608446331192	1.0	0.6429578900934845	0.9813731359798605	1.2693580652431116	0.8311080530951263	0.9846176495585514	-8.684714353438618	2.2282434386649363
868000	-16794.567518984048	-16785.26525159292	-9.302267391129382	-16785.26525159292	1.3557849054037576	1.0	0.6429578900934845	0.9904664977963993	1.2974026044703735	0.78424963070273	1.0056895126740408	-6.091299233674532	2.278145317742124
869000	-16793.615268642807	-16781.516621676208	-12.098646966598915	-16781.516621676208	1.6179961782642966	1.0	0.6429578900934845	1.0238704131398415	1.184121921653755	0.7956196077068561	1.0688336273681098	-8.784940004887037	1.5070807790434904
870000	-16791.59963072898	-16781.817595242836	-9.782035486144828	-16781.817595242836	1.4889677105497814	1.0	0.6429578900934845	1.0244251486362226	1.2011329980131777	0.8707180212064584	1.0637269682638053	-6.466626578720077	2.040990389803135
871000	-16801.08428512095	-16790.975163393767	-10.109121727183535	-16790.975163393767	1.6700997416953638	1.0	0.6429578900934845	1.0152006964212679	1.2360071810854687	0.8024047630600485	0.9606743808735053	-6.822031380187949	2.3908149242831698
