#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:EZH2_protein_megaalign_02" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:EZH2_protein_megaalign_02" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:EZH2_protein_megaalign_02" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:EZH2_protein_megaalign_02">
#                <taxonset id="TaxonSet.EZH2_protein_megaalign_02" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:EZH2_protein_megaalign_02" name="distribution" x="@BDBirthRate.t:EZH2_protein_megaalign_02">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:EZH2_protein_megaalign_02" name="distribution" x="@BDDeathRate.t:EZH2_protein_megaalign_02">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:EZH2_protein_megaalign_02" name="distribution">
#            <parameter id="gammaShape.s:EZH2_protein_megaalign_02" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="ucldStdevPrior.c:EZH2_protein_megaalign_02" name="distribution">
#            <parameter id="ucldStdev.c:EZH2_protein_megaalign_02" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@EZH2_protein_megaalign_02" id="treeLikelihood.EZH2_protein_megaalign_02" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:EZH2_protein_megaalign_02">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:EZH2_protein_megaalign_02" shape="@gammaShape.s:EZH2_protein_megaalign_02" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EZH2_protein_megaalign_02" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EZH2_protein_megaalign_02" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:EZH2_protein_megaalign_02" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:EZH2_protein_megaalign_02" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:EZH2_protein_megaalign_02">
#                <LogNormal S="@ucldStdev.c:EZH2_protein_megaalign_02" id="LogNormalDistributionModel.c:EZH2_protein_megaalign_02" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="48" id="rateCategories.c:EZH2_protein_megaalign_02" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:EZH2_protein_megaalign_02" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
2848000	-16802.48598295015	-16784.847895430794	-17.63808751935584	-16784.847895430794	1.461365480528622	1.0	0.6134637012194647	1.0683259765756403	1.2738453415283724	1.1330527096760532	1.181445560103037	-7.310144817585033	1.2972557578010537	0.40779560240793883
2849000	-16807.435325444265	-16791.207447107274	-16.22787833699098	-16791.207447107274	1.2997168059885065	1.0	0.6134637012194647	1.0521134304113047	1.2936866338172395	1.1228876796688487	1.124740903167046	-5.949428397875787	2.1070089316468565	0.29259533270046684
2850000	-16803.980637275465	-16789.11212318508	-14.86851409038276	-16789.11212318508	1.4321400039514343	1.0	0.6134637012194647	1.0041213924119863	1.2837051166363105	0.9979442937933666	1.1455997863032967	-4.737225815091174	1.5796950066851918	0.5263588595486173
2851000	-16805.5258677824	-16788.341682454804	-17.184185327595145	-16788.341682454804	1.493545902596603	1.0	0.6134637012194647	0.9664978775974513	1.2834732336101375	0.9435947271728734	1.0875130591804676	-7.16899597968314	0.9839905319480544	0.5083866101346204
2852000	-16805.569568370403	-16786.43164159512	-19.137926775281606	-16786.43164159512	1.7149705992692807	1.0	0.6134637012194647	1.000047262767489	1.2595918355048428	0.9827105182542988	1.1516950696569803	-9.019178383888068	1.2745653416148925	0.1756755785386339
2853000	-16810.49341774967	-16793.99313390971	-16.500283839961266	-16793.99313390971	1.7773221573845344	1.0	0.6134637012194647	0.9251269751031301	1.1475692627366934	0.8200170012688613	1.0399574212362643	-6.613565269511517	1.2416437145075732	0.5773093263554404
2854000	-16806.37860007739	-16786.718672098457	-19.659927978931997	-16786.718672098457	1.9362253642445144	1.0	0.6801321606340746	1.0597614506527648	1.0745213329208734	1.1294913586207156	1.2137454319453205	-9.291448709461935	1.291439214806614	0.3366941926241578
2855000	-16816.726419782124	-16798.103835041577	-18.622584740546944	-16798.103835041577	2.000672613895531	1.0	0.6801321606340746	0.9712167241578727	1.1459029775939675	1.0790330748082997	1.0809134168148526	-8.526128301636898	1.2813260505654387	0.3559635161549161
2856000	-16809.2086713066	-16789.014430731615	-20.194240574983397	-16789.014430731615	1.9445429582061649	1.0	0.5066692388301992	0.9867459039971426	1.1645385044665006	0.9607025169621433	1.069774984606989	-10.22328082000552	1.9520010627339925	0.5894147215062268
2857000	-16794.149027762516	-16775.709706340327	-18.43932142218996	-16775.709706340327	2.0069869062220795	1.0	0.6046659376136625	0.9892473699602277	1.1365551170949948	1.0770071523264593	1.16993971485845	-8.362649246062588	0.8685326312413213	0.6539584226412126
2858000	-16799.63130420321	-16781.760586763437	-17.870717439771727	-16781.760586763437	1.8499253405934122	1.0	0.6046659376136625	0.9150645319285227	1.289516910285759	0.8376476525281684	1.0594948754002473	-8.024180127383993	1.306767020358201	0.30616802985181835
2859000	-16803.7219384408	-16787.155588153706	-16.566350287096313	-16787.155588153706	2.052598169869883	1.0	0.6046659376136625	0.8576058464259557	1.2118347421031306	0.7813923800668339	0.9162383371851713	-6.900124699567078	1.262692699980275	0.4912715539457475
2860000	-16811.62237986357	-16793.93173356742	-17.690646296149787	-16793.93173356742	1.7408016048019472	1.0	0.5764923040661314	0.9805161303365081	1.2268050709552807	0.8743608979194508	1.0362412413328526	-7.669091982415486	1.509582390477156	0.60716140324675
2861000	-16804.705634415797	-16784.80485533709	-19.900779078706794	-16784.80485533709	1.9456690375529486	1.0	0.5971345165773696	1.1239916866965978	1.143283678944997	1.226600783921707	1.3044905249024994	-9.420020350612159	1.3309954454042285	0.3309608411197646
2862000	-16817.327264461746	-16799.936919545038	-17.390344916707114	-16799.936919545038	1.9190232316898093	1.0	0.5971345165773696	1.0697447726560343	1.1201872717233934	1.1065622934374046	1.2825926148242768	-7.074405270121045	0.582183343373926	0.8406287093595128
2863000	-16804.98623978369	-16784.773080866402	-20.213158917288908	-16784.773080866402	2.493416042888229	1.0	0.5841027588367128	0.9839681737042969	1.0983124570299274	0.941067824494018	1.0024520908968506	-10.173336964189446	0.8188189664439062	0.8406287093595128
2864000	-16812.026937079863	-16790.15278183217	-21.874155247694294	-16790.15278183217	2.2862128802913038	1.0	0.6242584791038301	1.0269618831348832	1.108309529576397	1.1038893500041338	1.0942982656123528	-11.661909410145348	1.392638432401255	0.10240945389540573
2865000	-16806.857225883155	-16787.285688353535	-19.571537529619373	-16787.285688353535	2.1359615243221044	1.0	0.5604250503934158	1.0074219970206335	1.0919147745763884	0.9254517727882267	1.1256688659363687	-9.483134437104447	1.245464872970008	0.5905495885172642
2866000	-16812.51726061529	-16793.95071960024	-18.56654101504604	-16793.95071960024	2.162241177932131	1.0	0.5461398125653972	0.9905508351029276	1.1160742852061338	0.949708651489801	1.0797629446253139	-8.544375619071918	1.5678680020301767	0.6214838821701949
2867000	-16809.854422324042	-16789.18914106929	-20.66528125475268	-16789.18914106929	2.500665320893666	1.0	0.5461398125653972	1.026654085161368	1.0670435784255667	0.9729550080456582	1.140733113104921	-10.53209805899236	1.3861493962311136	0.275050878402164
2868000	-16807.257150565416	-16788.558243448275	-18.6989071171426	-16788.558243448275	2.1334503793148287	1.0	0.5461398125653972	0.9972903020049902	1.047898364739424	1.0848474944383506	1.089078411997407	-8.655972676497012	1.285979005526168	0.6236149591901591
2869000	-16808.426446152727	-16790.769313744346	-17.65713240838159	-16790.769313744346	1.7118810350082971	1.0	0.5702672802287035	1.0902691273897918	1.1788317737649767	1.2513416902072887	1.206366532437713	-7.305567588612581	1.977713017030702	0.06291231593724389
2870000	-16807.913328126808	-16789.191868460934	-18.72145966587394	-16789.191868460934	1.667503959908628	1.0	0.5702672802287035	1.1314390024047596	1.1492712300948422	1.4959601005354533	1.2797309512411321	-8.245027033257328	1.9591375591607254	0.3869637657840956
2871000	-16802.541847710534	-16780.603007016132	-21.938840694400536	-16780.603007016132	2.4429216085068126	1.0	0.5702672802287035	1.2264425989661958	1.0293872747368198	1.676265374800034	1.4790744367392195	-11.176521521146828	1.7737822572607884	0.3676273906506858
2872000	-16801.4189925144	-16781.20650207461	-20.212490439789658	-16781.20650207461	1.9471137354773507	1.0	0.5492367999082635	1.2320788943326941	1.1607521556842393	1.6224236270865209	1.4336882562646704	-9.454332195244156	1.8444594696450318	0.5109357265244541
2873000	-16804.170088974322	-16785.51054297899	-18.659545995331516	-16785.51054297899	1.607717089104597	1.0	0.5492367999082635	1.1666998140178377	1.2668682498777428	1.4176907431512187	1.348485045464223	-8.097684752709519	1.1708287851756043	0.7247988073718625
2874000	-16808.881511262818	-16792.378758953706	-16.50275230911179	-16792.378758953706	1.5748260235141922	1.0	0.5641356357611257	1.10727487119652	1.1818909164152438	1.305739183011079	1.175937949520525	-6.105664049162417	0.9907352040264762	0.6861594879007906
2875000	-16801.7590275176	-16780.732039369228	-21.026988148374034	-16780.732039369228	2.027679349019356	1.0	0.5641356357611257	1.157791893601131	1.0949943913549987	1.4436347633166844	1.273934942511145	-10.477082047724336	1.5511585887234414	0.393911567149125
2876000	-16810.734557246295	-16787.476922442904	-23.257634803391227	-16787.476922442904	2.1386930160382644	1.0	0.5641356357611257	1.1993480822023896	1.0533727588383583	1.5731822731694665	1.29217984462012	-12.582679070987705	0.9454593035176663	0.45523599118001284
2877000	-16802.196799368816	-16782.34411160811	-19.852687760706466	-16782.34411160811	1.8486597985107645	1.0	0.5470585623225098	1.1877305460172427	1.1137559864034394	1.5530307426633043	1.3501974898913573	-9.229710887714244	1.419979576649559	0.36860278012156056
2878000	-16804.588598920698	-16784.822911977335	-19.76568694336193	-16784.822911977335	1.9006838988318961	1.0	0.5470585623225098	1.1629149418011093	1.088435430745141	1.5318598283959581	1.28025798939564	-9.217410579361585	1.8343763690353279	0.17795242553572208
2879000	-16811.256102736592	-16791.25220019877	-20.003902537819584	-16791.25220019877	2.022143853281303	1.0	0.5470585623225098	1.2541147132598844	1.0913026817653337	1.9899914001969805	1.3373492195432286	-9.182060518341483	1.38268272245445	0.5804496597635401
2880000	-16812.260349442568	-16793.683635287634	-18.576714154934017	-16793.683635287634	1.894238936757735	1.0	0.5470585623225098	1.331382997708353	1.0952218573020618	2.0498562968149607	1.4388837512966537	-7.525019625650297	1.651535144418841	0.2869501516086936
2881000	-16805.651911993573	-16786.817597418336	-18.834314575236615	-16786.817597418336	1.7561982175511148	1.0	0.5470585623225098	1.3282445375553467	1.0828222284307154	2.398826098243823	1.3200177808559803	-7.791924640549272	1.651535144418841	0.39018638959454
2882000	-16810.800442567397	-16791.305108980156	-19.495333587242072	-16791.305108980156	1.6982638989861578	1.0	0.5470585623225098	1.2976592787660872	1.1711534462449211	2.526134756505899	1.3588627499074217	-8.543756258748152	1.7737587637702075	0.13689639180916266
2883000	-16813.790683455816	-16793.05935464075	-20.731328815066362	-16793.05935464075	1.5567760928846617	1.0	0.5470585623225098	1.2967430782662765	1.2059294390229003	3.1889923537851397	1.5388927430278587	-9.782475721254741	1.2228665545639636	0.12974521825497076
2884000	-16802.020822507202	-16782.935138439967	-19.08568406723459	-16782.935138439967	1.5876826370906105	1.0	0.5470585623225098	1.3326682808203192	1.209485930266835	2.537854673353455	1.4898139012854554	-8.030179797460073	1.0254362767854555	0.5601440259018872
2885000	-16806.888616516873	-16786.232335409833	-20.656281107039085	-16786.232335409833	1.7514213145988313	1.0	0.5470585623225098	1.3980999192395678	1.0812395235729206	2.5173704128600014	1.4880916165713285	-9.40737756245679	1.2565302420733337	0.42676573129102136
2886000	-16797.554236657008	-16776.942375179187	-20.611861477820202	-16776.942375179187	1.6925629904992572	1.0	0.6504310751269411	1.4169251084148526	1.1684276787756525	2.5631173923080053	1.5035459546839707	-9.204134069730442	1.5690614802084837	0.5693785076565725
2887000	-16811.397105884225	-16791.971917278508	-19.425188605716	-16791.971917278508	1.5466430528860264	1.0	0.6372080686800808	1.3236128646850165	1.1611860857277323	2.0643257803588546	1.4550948206346273	-8.306385387264193	0.5223803939926269	0.8083982640502889
2888000	-16814.2745726827	-16791.899714728148	-22.374857954553413	-16791.899714728148	1.8321351531581442	1.0	0.5641202354632734	1.4028757038923492	1.1171903046212637	2.4511658621399794	1.5751073284734673	-11.094817403749412	0.9681173460238329	0.413376629892062
2889000	-16820.893478180253	-16794.14502842705	-26.748449753200852	-16794.14502842705	2.0027644421124036	1.0	0.5641202354632734	1.4234402967376347	1.053825444802204	2.845860284052567	1.5631687527930183	-15.407861130830927	1.7515330023619293	0.694749843368204
2890000	-16805.018680990066	-16783.24622608958	-21.772454900486075	-16783.24622608958	1.9265226167661356	1.0	0.5641202354632734	1.3345524300634812	1.0420766392383873	2.258494267065899	1.4011438424443798	-10.694304876488033	1.4660800354344476	0.10392799281647133
2891000	-16807.32768675241	-16782.955122859326	-24.372563893083004	-16782.955122859326	1.982106564576123	1.0	0.5641202354632734	1.4051529219909331	1.0069171379238369	2.427716004484703	1.5052973754165788	-13.085813738967554	2.4790652763535816	0.12027678694482306
2892000	-16799.38181371385	-16775.200734426144	-24.18107928770719	-16775.200734426144	2.1554594112180654	1.0	0.5205487671631791	1.4218464741164731	1.0154141631840583	3.9090358555909464	1.7589324966066857	-12.888751334255126	1.4786062896616667	0.26399983896663526
2893000	-16808.786417607254	-16782.44276948599	-26.34364812126355	-16782.44276948599	2.3972461980361226	1.0	0.5205487671631791	1.4352649270819786	0.9837449989129365	2.413334107621128	1.5917415067265202	-15.011859551242505	1.3857810474654775	0.0527433631984121
2894000	-16818.140044740903	-16795.666859380384	-22.47318536052056	-16795.666859380384	2.0270238673421654	1.0	0.5205487671631791	1.2633379173765757	1.0440305785056783	1.7273035023928351	1.2829034680031433	-11.650328745821422	0.7631328467114121	0.8134938213237188
2895000	-16813.43021465998	-16788.27295510949	-25.157259550490984	-16788.27295510949	2.0666743771481384	1.0	0.5205487671631791	1.2556627476076827	1.0801393384784652	2.2407185848862357	1.3475898386395568	-14.35730586827161	1.028513470191495	0.14969676095310508
2896000	-16816.196136036277	-16790.41132790683	-25.78480812944533	-16790.41132790683	2.293391743772037	1.0	0.5205487671631791	1.2045379259676001	0.9828610082484969	1.9283482622672308	1.3734263279843082	-15.13786177541124	0.7678142213771306	0.8238380049437343
2897000	-16809.018803331	-16781.62687646582	-27.39192686518014	-16781.62687646582	2.293673630199704	1.0	0.6549832107144516	1.2570487288963796	0.944491365125844	2.1898981707207983	1.494444203796052	-16.453401663890038	0.416842664624876	0.9219820793754844
2898000	-16811.84430952311	-16783.329020622365	-28.515288900742856	-16783.329020622365	2.5076295461417146	1.0	0.6549832107144516	1.2911355194022593	0.9087449517345574	2.3379013743310115	1.5064473472394266	-17.475189719434105	0.13285369435452452	0.9219820793754844
2899000	-16803.94679209874	-16778.61222478091	-25.334567317828743	-16778.61222478091	2.2693131274050558	1.0	0.6549832107144516	1.2747490852780716	0.9233648962230993	2.116389376932888	1.4643584200545277	-14.34325635146912	0.26843609647069594	0.9219820793754844
2900000	-16794.73157887719	-16770.010610733647	-24.720968143541594	-16770.010610733647	2.1455080648699725	1.0	0.6549832107144516	1.3084756070944898	0.8713978260704405	2.406514656684966	1.6123483427395966	-13.629322107968187	0.3567962200056803	0.9219820793754844
2901000	-16813.6741014748	-16786.351091169454	-27.32301030534747	-16786.351091169454	2.804862517720957	1.0	0.568000432898077	1.335945760138562	0.811406152793984	2.1901957566282837	1.7398754456078556	-16.236851241271015	0.14159572262598402	0.9470890386057385
2902000	-16806.566045569212	-16784.180431141816	-22.385614427396842	-16784.180431141816	2.5563936614388862	1.0	0.568000432898077	1.124772322547416	0.902061902002331	1.5035850931957249	1.3831202508586824	-11.931626052044095	1.0765788092744377	0.738355675992165
2903000	-16798.678061008675	-16777.392523753755	-21.285537254918818	-16777.392523753755	2.138567755081925	1.0	0.568000432898077	1.1127843644783786	0.9136381038469225	1.5950475934767514	1.4425554986149105	-10.867872521417986	1.4372462912087476	0.5555709373280651
2904000	-16803.0948790743	-16783.229169653077	-19.86570942122065	-16783.229169653077	1.9560093496627446	1.0	0.568000432898077	1.0636619947930188	0.974887910724257	1.546143767447799	1.273665341252173	-9.59745692585831	1.5841807989403378	0.32476803255573755
2905000	-16802.562400805076	-16779.34260670117	-23.219794103904352	-16779.34260670117	2.4591813011796226	1.0	0.568000432898077	1.0738009076486952	0.9092002037473026	1.6384723392542149	1.3369750757792633	-12.920625215750075	0.8470492592496205	0.5359553469703393
2906000	-16803.75835081376	-16783.649733879665	-20.108616934096226	-16783.649733879665	2.0697986587204666	1.0	0.568000432898077	1.0006856571664577	1.017614952892249	1.4156822888831704	1.2249033432297416	-10.033366374777277	0.8000222427415049	0.7637521679395927
2907000	-16802.94762929529	-16782.48058442073	-20.46704487456126	-16782.48058442073	2.032222227474301	1.0	0.568000432898077	1.0323500575176838	1.0359101201988403	1.5048681510264112	1.274861709403744	-10.29453894940502	1.1987061512085073	0.4284191328795371
2908000	-16802.67036568606	-16784.513143435895	-18.157222250163596	-16784.513143435895	1.8564692290151386	1.0	0.568000432898077	1.0525983927229474	1.022697040136293	1.5614985407691926	1.2873310237048081	-7.922753543713442	1.8328703632865468	0.2506558096311736
2909000	-16810.031144381086	-16788.452742878533	-21.57840150255244	-16788.452742878533	2.391841148483757	1.0	0.5826444889726693	1.037627115001179	1.039359166374634	1.4027641310849228	1.2506303115640534	-11.375086188166975	0.8796096344375619	0.5240046439492471
2910000	-16814.285966730255	-16796.109475503694	-18.17649122655936	-16796.109475503694	1.5328728263055924	1.0	0.5826444889726693	1.0992338336094347	1.0449407371822277	1.463822998754967	1.2336789488292335	-7.785305088886021	1.1147908055626643	0.8081196911244438
2911000	-16803.894707810872	-16780.656680355263	-23.23802745560861	-16780.656680355263	2.3569026164390703	1.0	0.5826444889726693	1.0950462685986826	1.0163715371470305	1.4345015631300817	1.4016892739519422	-12.859563657661495	1.0070491756849367	0.2903565544692626
2912000	-16803.95500409688	-16777.802571573484	-26.152432523393177	-16777.802571573484	2.9442005775805438	1.0	0.5826444889726693	1.1147580935295973	0.9073173642371013	1.41558768521106	1.3396984893683552	-15.714139669635937	1.6471942089253142	0.5030815210802552
2913000	-16809.740011408216	-16788.15915475918	-21.580856649033606	-16788.15915475918	1.938621448052502	1.0	0.5826444889726693	1.075746282833892	1.010787265276533	1.3814803864957808	1.2850368281978557	-11.261116426905149	1.2101785215039547	0.6548786380515391
2914000	-16809.518754313613	-16784.91169845025	-24.607055863360888	-16784.91169845025	2.133239260194706	1.0	0.5826444889726693	1.1122197974677943	0.9663233296257998	1.2992487749298156	1.2687363372905323	-14.176459026391445	1.5074334942961989	0.08331917115015434
2915000	-16808.55093459917	-16784.004159314678	-24.546775284493037	-16784.004159314678	1.9250079730710103	1.0	0.5826444889726693	1.0873238723801142	1.0102453017423547	1.2352707961559375	1.2447460651880173	-14.191790774838	1.2321740063458313	0.09213669276054492
2916000	-16812.469390792787	-16784.469094890053	-28.000295902732788	-16784.469094890053	2.604809727278982	1.0	0.5826444889726693	1.2211953940311375	0.9037735741564346	1.6809689901979163	1.5164884029064423	-17.241313254589443	1.203794332568053	0.5481212733369798
2917000	-16814.393225067797	-16789.191011925555	-25.202213142243348	-16789.191011925555	2.5628233120179256	1.0	0.5826444889726693	1.220755116753136	0.8360702291043279	1.6441018318224392	1.579485286675306	-14.44454937204408	0.5903810033374121	0.7805162384798996
2918000	-16811.963860427186	-16784.837265369595	-27.126595057590485	-16784.837265369595	2.722851125427391	1.0	0.5826444889726693	1.210476894116106	0.7610869796100546	1.6214552729228535	1.5955071905971123	-16.399737451652854	0.8908620860061657	0.3419234625222701
2919000	-16803.62475092168	-16778.907613299954	-24.71713762172763	-16778.907613299954	2.39084180349406	1.0	0.5826444889726693	1.205191789501488	0.8270205708300222	1.8171683452584382	1.5876172363549181	-14.006133560304388	1.2457692068713853	0.5076801028699724
2920000	-16805.83871438445	-16780.659756245386	-25.178958139063113	-16780.659756245386	2.4845571388997825	1.0	0.5826444889726693	1.1604513130880858	0.8513638492388456	1.6597804504989835	1.4881301100443571	-14.602523216368912	1.2954389208994515	0.4868182490453802
2921000	-16800.880952554315	-16772.95972530185	-27.921227252463375	-16772.95972530185	2.658502797349938	1.0	0.5826444889726693	1.1480316346786648	0.8594497213273068	1.6164583737753513	1.4741544617385351	-17.38226705801462	1.69604832962745	0.4296941786731909
2922000	-16809.5751828925	-16785.582046162635	-23.993136729863938	-16785.582046162635	2.152851158492825	1.0	0.5826444889726693	1.1132744159251122	0.8941777894561649	1.4251306258171177	1.4103491703911624	-13.559342039427982	1.2136855691041883	0.4370545848394865
2923000	-16807.522079962622	-16785.707748582332	-21.814331380291016	-16785.707748582332	2.758045974337607	1.0	0.5826444889726693	1.1166907299638684	0.8715782028560831	1.5499194352027377	1.2329428658272619	-11.37018044784047	1.3423678758719286	0.6365222415537086
2924000	-16801.17853876446	-16777.79844296065	-23.380095803806537	-16777.79844296065	2.4635012464824455	1.0	0.5826444889726693	1.1099964739081705	0.8894397616719374	1.7168527728099365	1.2841968545488498	-12.956241968720573	1.0032413049090805	0.40271975604801846
2925000	-16812.362939083818	-16787.154910326586	-25.208028757233105	-16787.154910326586	2.535230034248905	1.0	0.5826444889726693	1.1863966208310766	0.8705540574540028	1.5387888704659445	1.4122648224694228	-14.5534761827065	0.924218411970903	0.46596968870830313
2926000	-16804.041151303394	-16784.04581171008	-19.995339593313542	-16784.04581171008	2.287972814101324	1.0	0.5826444889726693	1.0336616518673047	0.890217452186972	1.3561915443881802	1.247300888028488	-9.804170655882825	0.7288801577240619	0.8195054592335315
2927000	-16803.100036507225	-16784.53893371402	-18.56110279320597	-16784.53893371402	2.3244464111253986	1.0	0.5826444889726693	0.9915994715575116	1.0287289107519133	1.3301995350572955	1.137580709358913	-8.499199740491518	0.518532224364349	0.8644014761655152
2928000	-16803.804009187617	-16785.044901332552	-18.759107855064684	-16785.044901332552	1.8962082268165579	1.0	0.6919611648267103	1.0095885100156343	1.0269354096588417	1.1927079055038885	1.1844549428327762	-8.532506612216546	0.825598581189269	0.9063488938453051
2929000	-16810.51583605108	-16789.701242436815	-20.81459361426324	-16789.701242436815	2.627309333210814	1.0	0.5842137623671332	1.0865707462979648	1.0104450408753265	1.429488534380138	1.28996462948489	-10.46033088452859	0.34095483228762347	0.8957425473378455
2930000	-16799.66149958775	-16778.5775128361	-21.083986751652418	-16778.5775128361	3.4660890106952955	1.0	0.5842137623671332	1.0771213193768736	0.8536109663827308	1.3820761028568194	1.3031058289020454	-10.758488626442047	0.4511987631043513	0.8957425473378455
2931000	-16800.013134611905	-16778.855579509123	-21.157555102783586	-16778.855579509123	2.519561135708801	1.0	0.5842137623671332	1.0848658805118094	0.9111865962624166	1.321620259855594	1.2065477103777693	-10.808479491409233	0.31660473267943273	0.8957425473378455
2932000	-16810.067223144066	-16786.660915313456	-23.40630783060919	-16786.660915313456	3.1494828302319746	1.0	0.5842137623671332	1.088201799179008	0.7983172744492771	1.3050042353760487	1.3105200402638748	-13.047083622003125	0.6821911332561031	0.8169227479276793
2933000	-16800.36122648169	-16772.137337358778	-28.22388912291368	-16772.137337358778	5.038666757274689	1.0	0.5842137623671332	1.1441769976632306	0.6845638031993111	1.4767992113543957	1.4102091576238431	-17.695001412546887	0.8148669540875136	0.7432802683718356
2934000	-16807.65145484609	-16779.266810051042	-28.384644795049052	-16779.266810051042	5.477839288418823	1.0	0.5842137623671332	1.1003636033805861	0.6448581986773113	1.6252860462133418	1.2976028647526792	-17.98845815048541	1.023086105733983	0.7359433017802556
2935000	-16799.35113602191	-16775.763459637095	-23.5876763848128	-16775.763459637095	3.855940161235727	1.0	0.5842137623671332	1.079455252294556	0.8039165950184372	1.6556604356674052	1.3647980599798644	-13.25507036096827	0.44833432973300175	0.854757307369939
2936000	-16800.573376979297	-16775.119359774395	-25.45401720490062	-16775.119359774395	4.428966270638901	1.0	0.5842137623671332	1.1026965965024855	0.80590803796825	2.2897184510072623	1.4961160000125842	-15.050746541651204	0.4120558560995366	0.9062774161303592
2937000	-16807.728850025353	-16786.508768713695	-21.220081311656088	-16786.508768713695	2.2583681333782937	1.0	0.607872510231788	1.0644876157209493	0.9308219883585225	2.2080622731817936	1.4202928640771961	-10.90943763502864	0.7042477158461972	0.783251188994025
2938000	-16804.867641748337	-16780.005937732316	-24.861704016019285	-16780.005937732316	2.9080707307735993	1.0	0.607872510231788	1.0926461062803734	0.8872246639666017	1.478048291944608	1.375670355425287	-14.465307218508517	1.1476137959808705	0.39491940717999324
2939000	-16815.35655920684	-16783.07764631995	-32.2789128868881	-16783.07764631995	3.984295447436438	1.0	0.607872510231788	1.1287137394850821	0.7599336182373765	1.5504969202456045	1.4849938928715283	-21.773121377731663	1.3233628161628765	0.3402989039980077
2940000	-16810.317545437258	-16781.205689741746	-29.111855695511885	-16781.205689741746	3.431617530943226	1.0	0.607872510231788	1.0856090262460831	0.769273171132402	1.4847616923005784	1.4387800421827392	-18.73686014780927	0.7341425306146324	0.3824158901166478
2941000	-16801.59166903385	-16774.460717791688	-27.130951242162812	-16774.460717791688	3.7818317067717775	1.0	0.607872510231788	1.0719515419823848	0.7282789188639474	1.6184924757053005	1.4178958594037345	-16.79754642840134	0.5350391743879285	0.7495228084300735
2942000	-16809.5354495612	-16783.67202568242	-25.863423878780935	-16783.67202568242	2.7596514065338225	1.0	0.607872510231788	1.0261509670090705	0.817979188745916	1.3962237230439698	1.4113948730879344	-15.670051070606345	0.7746984459232006	0.5609324174455902
2943000	-16808.508958334492	-16782.50189527136	-26.007063063131483	-16782.50189527136	3.4417523440752666	1.0	0.607872510231788	1.0500966181065634	0.7476434458637065	1.515045203182932	1.463775554183351	-15.740368705586171	0.944811943505726	0.43591242148599535
2944000	-16810.021210738385	-16783.296787656724	-26.724423081661875	-16783.296787656724	4.275610178669894	1.0	0.607872510231788	1.0103292472800314	0.7326050700745916	1.2775764594822587	1.423210292043896	-16.579633210259573	0.50767565785375	0.6733955064404998
2945000	-16814.75379432753	-16784.023246822817	-30.730547504715688	-16784.023246822817	5.816773073247791	1.0	0.607872510231788	1.0121097630425975	0.6272225501470597	1.318054243040938	1.418142910887479	-20.580284722273493	0.9296882217707556	0.6152618891217655
